income,loan_amount,payment_delays,employment_length,age,default
32821.98,31611.63,9.0,1.4,40,1
16229.72,33046.31,2.0,6.7,58,0
72019.59,29498.26,1.0,4.4,20,0
12446.24,15616.98,4.0,6.5,54,1
102233.44,27630.63,,4.0,32,1
48147.25,11594.03,2.0,9.2,49,0
41080.15,14229.56,5.0,7.4,44,0
35609.46,9975.03,4.0,4.4,27,0
29235.93,6847.19,4.0,9.6,23,0
49302.29,33388.74,,6.7,27,0
22296.88,5459.38,0.0,3.9,36,0
79395.49,16879.1,5.0,,41,0
75144.51,29508.33,7.0,2.2,21,1
56502.13,40413.66,9.0,3.4,66,1
75440.94,33977.58,6.0,3.0,55,0
24559.33,5911.87,0.0,0.0,48,0
16529.17,26086.57,0.0,3.8,46,0
63947.79,27063.89,2.0,4.6,29,0
45909.52,18085.91,5.0,5.8,55,0
52177.46,34153.56,2.0,5.4,47,0
18846.52,16406.45,6.0,3.8,43,1
51540.8,15784.64,3.0,10.8,41,0
15936.81,26787.08,6.0,6.0,32,0
82435.64,25504.08,7.0,2.0,42,1
48557.84,10711.57,9.0,7.2,48,0
92010.33,21452.93,2.0,0.3,54,0
55269.84,19281.9,5.0,2.7,60,0
27444.06,19688.67,,3.4,19,1
,52478.9,1.0,9.1,21,0
15991.87,42699.48,0.0,0.0,52,1
41122.91,35302.28,7.0,5.8,62,0
44873.33,44077.24,,5.3,33,0
10000.0,8435.07,7.0,5.9,44,0
93746.44,22004.75,9.0,5.1,55,0
66201.11,18639.73,8.0,5.7,58,1
10000.0,12652.94,8.0,0.0,25,1
59611.93,38012.7,4.0,0.8,67,0
16324.46,27829.93,5.0,8.5,30,0
59374.99,30864.62,5.0,2.5,24,1
22449.4,23742.5,,5.7,20,0
52085.85,19942.7,6.0,6.4,68,0
62065.12,41676.23,9.0,6.8,59,1
57654.93,12530.99,0.0,9.3,69,0
40441.9,17273.86,4.0,3.3,23,0
30061.05,15897.87,5.0,,22,0
41758.34,15908.94,0.0,3.7,53,0
,29713.05,,7.9,37,0
64318.77,42312.51,0.0,10.8,64,0
72926.5,34624.21,2.0,5.7,19,0
49084.39,34747.39,1.0,5.7,33,0
80659.24,26782.97,8.0,1.9,23,0
94676.03,36159.38,6.0,2.4,60,1
10000.0,15625.28,9.0,,41,1
18258.94,27755.41,4.0,2.8,39,1
82393.03,39555.76,6.0,3.6,60,0
101759.93,23241.38,,2.8,58,1
16778.4,31002.79,4.0,6.3,37,1
10000.0,10792.11,3.0,8.3,50,0
27283.34,27223.62,4.0,4.2,64,0
35382.29,28375.37,1.0,2.7,54,0
54555.11,18231.41,0.0,,28,0
73222.26,20871.62,,2.9,19,0
44474.67,17146.01,1.0,1.2,58,0
101909.01,53042.7,6.0,3.6,67,1
,10720.05,1.0,3.8,65,0
29380.8,16228.06,7.0,3.9,34,1
21384.69,13888.28,3.0,8.6,56,0
37003.81,17226.18,2.0,3.9,46,0
55677.08,35721.6,5.0,5.2,42,0
46231.24,30134.64,0.0,0.5,41,0
38225.88,8829.01,7.0,4.9,69,0
40606.42,9121.28,6.0,8.1,60,0
26334.38,14688.78,7.0,9.5,34,0
56841.19,15223.24,6.0,10.9,29,0
109812.28,53132.3,1.0,7.8,50,0
40626.57,10139.15,,2.0,39,0
61261.57,22002.62,5.0,1.3,65,0
35482.46,28859.33,0.0,4.3,60,0
,25523.2,,7.9,21,0
32818.19,11718.4,7.0,,53,0
37766.77,25252.73,8.0,0.0,61,1
10000.0,37269.09,7.0,3.9,69,1
10000.0,12088.02,,7.4,68,0
43511.64,35713.17,,0.0,53,0
33298.94,14382.7,3.0,5.6,56,0
65082.97,44697.33,4.0,3.8,35,0
65748.0,39415.32,2.0,7.4,24,0
55942.99,14061.19,,,19,0
64493.95,39934.51,3.0,4.6,22,0
68534.41,33746.86,9.0,3.8,65,1
62460.04,23745.52,2.0,7.3,59,0
32806.99,15699.7,4.0,4.9,44,0
25464.01,16019.91,3.0,0.0,26,0
42243.01,32445.58,,5.7,62,0
38143.42,33737.53,8.0,2.6,23,1
55403.92,33311.34,5.0,0.3,59,1
80012.83,35863.22,2.0,5.0,44,0
40100.6,42376.6,8.0,5.0,51,1
55478.2,34286.48,,4.7,27,0
109192.05,35839.94,1.0,3.6,51,0
59871.91,13606.79,7.0,6.0,49,0
65136.56,26599.97,1.0,6.9,38,0
99734.66,22269.89,,4.5,40,0
43915.68,30432.69,6.0,7.9,24,0
69336.57,36996.22,,3.4,61,0
24344.26,31269.96,2.0,10.8,21,0
,10835.81,,4.2,63,0
39322.69,8864.54,7.0,7.0,40,0
64174.28,17740.07,1.0,4.4,30,0
112417.48,47162.64,8.0,9.7,67,0
26432.04,25608.45,4.0,9.7,55,0
83411.38,34813.79,3.0,4.1,31,0
75583.81,16116.76,6.0,7.5,49,0
56994.58,23866.78,6.0,9.1,24,0
58169.49,30393.77,2.0,2.1,57,1
71525.01,33212.03,1.0,,37,0
50766.64,30409.56,6.0,0.0,66,1
37153.0,20636.08,7.0,8.8,38,0
83585.66,24860.96,7.0,7.2,63,0
45923.55,26832.96,6.0,7.0,38,0
54087.46,11817.49,,3.2,57,0
19979.75,13372.71,9.0,5.5,59,1
47961.11,26788.77,1.0,1.3,31,0
10000.0,13089.43,6.0,5.9,67,1
54352.69,28596.7,3.0,4.6,51,0
10000.0,12458.79,2.0,,39,1
10000.0,14849.44,5.0,10.6,31,0
10000.0,24929.68,6.0,1.4,43,1
63677.96,39203.36,5.0,9.2,65,0
20928.47,29962.63,5.0,7.0,54,0
46158.95,10231.79,,4.2,41,0
30856.57,24455.49,0.0,5.2,68,0
62831.69,20138.82,2.0,1.1,22,0
,14974.81,8.0,9.9,57,0
48417.15,16963.87,,,20,0
37671.43,30480.1,0.0,5.8,27,0
,26631.59,,6.5,26,0
68207.09,32310.96,3.0,5.3,22,0
10000.0,10705.89,8.0,3.5,42,1
85227.9,31107.06,,1.9,34,1
81010.09,37880.68,,4.0,23,0
63769.6,38201.16,7.0,6.7,25,0
,23657.35,1.0,4.8,29,0
65327.47,47922.4,,3.6,53,0
70990.44,15198.09,7.0,5.8,23,0
40444.92,9088.98,6.0,7.6,62,1
78320.46,34236.56,0.0,1.0,63,0
100582.91,33500.79,1.0,2.2,41,0
38222.31,31751.91,,3.7,30,0
23215.03,25110.2,3.0,3.6,38,0
43777.2,35269.47,4.0,3.1,22,0
65870.02,33432.29,,0.0,60,1
49563.54,25668.34,3.0,6.3,52,0
21243.45,12788.22,1.0,6.8,63,0
84915.72,32434.78,5.0,,42,0
44883.07,9976.61,6.0,2.1,54,0
68147.74,14629.55,,2.8,18,0
69319.62,15286.02,5.0,4.6,46,0
44578.74,17217.31,6.0,2.9,20,1
68680.66,44726.59,7.0,3.4,50,0
101953.86,30375.96,5.0,8.4,37,0
77419.27,20055.54,8.0,2.8,25,0
10000.0,10213.1,8.0,8.8,33,0
44724.11,18792.9,,7.2,57,0
29243.24,20565.76,,8.0,21,0
86112.1,43014.48,3.0,5.9,32,1
49920.86,22429.85,0.0,6.9,45,0
45529.52,12473.6,1.0,6.3,26,0
10000.0,10691.09,,9.1,68,0
,44094.0,5.0,1.2,30,0
53245.89,11649.18,9.0,2.1,61,1
45450.52,15960.95,8.0,6.8,55,1
10000.0,22223.48,2.0,4.4,69,0
,44508.67,9.0,12.0,69,0
48330.56,23017.07,1.0,6.4,54,0
53850.52,27267.36,1.0,1.8,50,0
10000.0,3404.24,8.0,0.9,48,0
10000.0,10044.3,7.0,4.1,48,1
100797.06,23530.51,,4.6,62,0
14915.48,20212.27,3.0,5.7,19,1
65736.69,14147.34,1.0,5.1,45,0
41569.08,12335.29,7.0,5.3,22,0
79853.45,26746.95,4.0,5.7,27,0
55721.23,21232.21,0.0,9.3,37,0
52761.28,22606.18,0.0,5.9,65,0
54289.12,20261.61,5.0,2.7,44,1
26872.75,10783.37,8.0,5.5,19,0
15179.1,24585.83,7.0,0.0,51,1
42685.49,13657.73,4.0,4.8,24,0
10000.0,7424.36,0.0,6.0,35,0
10000.0,7785.23,5.0,,25,0
54332.54,37826.23,1.0,3.4,37,0
41790.47,20378.95,1.0,0.8,22,0
79271.64,16854.33,5.0,3.3,30,0
75327.56,18262.26,0.0,7.5,63,0
65495.38,34383.98,4.0,3.5,34,1
65055.48,47209.76,2.0,0.0,30,0
26250.33,23506.11,6.0,4.0,37,1
64206.4,25744.54,8.0,2.1,23,1
,15910.66,,11.1,57,0
67455.8,29984.39,5.0,,61,0
132663.21,31908.6,3.0,9.7,38,0
10000.0,45329.18,0.0,2.3,29,1
72073.67,16634.42,9.0,10.7,21,0
52179.46,14220.48,5.0,4.1,54,0
31367.19,12669.89,8.0,4.2,25,0
72470.63,15758.0,1.0,3.4,54,0
12133.79,17843.34,8.0,8.2,45,1
111629.92,32163.19,0.0,6.2,55,0
81826.61,28136.31,9.0,3.5,24,0
33362.93,30302.28,,9.1,50,0
10000.0,17385.01,9.0,8.3,25,0
31239.75,11669.59,8.0,1.9,25,1
92931.15,22795.84,0.0,4.2,29,0
107616.52,43592.68,9.0,6.6,50,0
42883.04,30569.42,7.0,5.4,51,1
71349.75,21544.63,1.0,5.4,49,0
37668.48,9934.45,4.0,,35,0
41349.74,18636.66,1.0,2.8,30,0
23767.09,16714.93,7.0,6.1,56,0
91961.23,31603.79,8.0,2.8,61,1
28759.25,23153.66,3.0,6.5,40,0
61870.23,35854.66,9.0,0.0,59,1
55218.45,17734.62,,4.6,36,0
128563.56,26712.71,,5.8,46,0
50969.34,22034.91,9.0,6.7,22,1
34863.37,28512.86,3.0,5.3,41,0
28091.51,12247.54,9.0,7.7,44,0
77421.39,36628.6,3.0,10.5,19,0
110684.16,36450.69,,0.0,69,0
104269.21,25887.78,8.0,5.9,64,0
35290.31,32504.28,2.0,6.8,39,0
74358.53,25292.2,8.0,6.0,43,0
18814.59,27651.77,6.0,0.0,39,1
49304.15,10860.83,3.0,5.2,31,0
10000.0,15324.78,4.0,,63,1
51351.78,48613.05,8.0,4.9,64,1
19644.76,30881.29,8.0,3.2,29,1
47981.08,18658.16,3.0,0.0,45,0
89785.13,33350.84,4.0,0.8,29,1
24524.26,14504.65,9.0,9.4,69,0
37892.42,10912.12,,0.0,36,1
78700.81,26731.49,0.0,6.8,40,0
38645.66,24920.12,,4.3,23,0
13897.12,19653.11,9.0,4.5,52,1
37524.06,8504.81,1.0,12.2,29,0
50765.94,21221.61,2.0,9.6,67,0
68546.35,14709.27,2.0,4.8,28,0
10000.0,15708.26,7.0,8.9,24,1
67051.17,33163.01,5.0,6.0,19,1
55898.77,27508.37,,8.0,31,0
10000.0,31388.67,3.0,,36,1
41960.74,9392.15,0.0,1.3,23,0
53281.64,24334.51,8.0,4.1,63,1
,25182.06,,4.4,37,0
18422.19,40683.96,6.0,7.5,66,1
48406.65,26877.29,9.0,5.5,67,1
49217.16,20080.79,9.0,2.2,45,0
10000.0,28493.73,5.0,2.4,19,1
29124.75,6824.95,5.0,7.0,57,0
25595.05,25988.08,8.0,5.1,47,0
10000.0,44505.41,1.0,0.0,20,1
75707.93,32668.66,1.0,5.9,47,0
78264.5,30544.89,8.0,1.5,18,1
10000.0,9703.26,7.0,2.0,63,1
44622.56,35461.52,1.0,6.0,36,0
62968.53,13593.71,9.0,5.1,23,1
79730.79,19966.92,7.0,7.2,21,0
76170.33,20015.27,3.0,0.0,52,0
39332.82,27964.77,8.0,5.7,23,0
52615.28,11523.06,1.0,,50,0
82806.38,17561.28,4.0,6.9,52,1
37604.29,26327.26,6.0,4.1,37,0
22398.46,27426.86,5.0,0.2,35,1
83817.02,31940.36,1.0,0.9,39,0
18619.78,31441.54,1.0,5.4,32,0
10000.0,23687.6,1.0,8.8,41,0
58685.54,14348.56,,6.2,33,0
71499.21,22219.78,7.0,0.0,58,1
86537.26,24285.56,8.0,6.5,37,0
69926.25,33287.75,5.0,3.5,29,0
73646.85,15729.37,,4.2,39,0
16449.45,12730.81,5.0,5.3,41,0
61410.94,34668.22,3.0,2.6,47,0
67248.29,33565.72,3.0,0.0,55,0
31666.96,18805.88,,1.7,41,0
50217.66,14504.64,8.0,4.0,31,1
84949.48,29408.41,,5.5,46,0
76400.6,17132.76,,5.6,47,0
86041.51,18208.3,,12.5,23,0
34353.51,24475.84,0.0,1.3,48,0
95863.12,39989.87,6.0,9.8,33,0
33713.62,20752.25,,8.3,39,0
10000.0,27049.23,5.0,2.7,21,1
46347.29,14300.29,1.0,8.9,18,0
47080.06,23046.91,4.0,8.1,35,0
24487.55,12268.74,7.0,7.2,58,0
61648.35,35884.95,7.0,0.0,50,1
123123.28,34850.73,9.0,3.5,35,1
65053.39,16534.92,2.0,8.0,47,0
75857.15,33231.99,4.0,6.6,37,0
72124.14,36372.43,2.0,0.0,49,0
32098.6,57161.01,2.0,0.9,65,1
18654.18,6313.45,0.0,3.1,20,0
,10116.52,6.0,5.1,55,1
50386.67,26110.34,2.0,1.7,59,0
89007.88,24435.49,6.0,4.1,32,0
27329.69,14124.17,0.0,0.0,53,1
50909.7,27416.01,3.0,2.9,69,0
49949.51,21330.2,4.0,5.8,25,0
41317.07,29268.07,1.0,4.6,45,0
66337.12,25513.88,2.0,4.6,65,0
57127.44,29733.71,6.0,6.8,59,0
,31067.09,7.0,7.0,36,0
54568.71,14050.31,6.0,9.5,29,0
,12432.23,3.0,9.6,46,0
19523.92,17992.69,7.0,2.1,67,1
34095.52,24789.56,4.0,3.1,69,0
10000.0,3504.77,,5.6,24,0
18034.94,22170.15,5.0,6.6,19,0
79360.91,23073.55,9.0,11.7,27,1
10000.0,24288.19,7.0,0.0,59,1
65159.65,33020.59,6.0,6.9,33,0
11259.68,13722.57,3.0,1.5,24,1
49348.08,20265.85,8.0,0.0,68,1
49869.4,19992.85,2.0,7.1,43,0
57713.26,26845.18,,6.0,29,0
10000.0,33762.88,5.0,3.3,46,1
80221.79,17506.31,7.0,6.2,57,0
36442.43,37964.94,4.0,6.6,53,0
,20342.16,1.0,6.3,45,0
63836.29,44036.58,3.0,5.1,28,0
49317.7,55552.89,1.0,2.5,56,0
28461.2,10363.53,9.0,8.6,32,0
37692.0,27461.04,2.0,5.8,55,0
10000.0,3000.0,,2.8,47,0
43997.31,19886.45,,3.7,25,0
37364.47,17198.86,2.0,7.3,43,0
36313.53,35972.33,,2.1,20,1
27242.12,34818.57,,6.3,63,0
68434.68,22825.53,1.0,4.8,38,0
62725.93,41231.43,3.0,0.9,20,0
58446.35,34357.47,8.0,0.4,35,1
18552.95,4710.59,7.0,8.5,42,0
30366.54,7073.31,4.0,5.9,48,0
10000.0,31978.14,7.0,6.7,67,1
62687.74,18659.87,2.0,7.9,54,1
89877.26,30053.75,9.0,3.7,55,1
10000.0,3000.0,0.0,11.6,54,0
79737.74,30041.0,6.0,5.2,69,1
85074.79,31301.6,0.0,2.8,24,1
22923.75,24612.63,1.0,0.0,56,0
128935.29,36028.47,3.0,8.3,19,0
21855.44,7681.77,8.0,,56,0
35734.58,30944.59,7.0,0.0,56,1
42507.62,9501.52,7.0,1.4,66,0
65765.6,15483.44,6.0,6.3,47,0
24762.3,28128.54,9.0,,67,1
35305.62,13473.83,8.0,4.5,47,0
10000.0,18132.61,3.0,2.0,52,1
53374.06,37958.85,8.0,2.4,45,1
90298.09,25057.03,4.0,5.0,38,0
43738.26,12216.13,5.0,9.5,38,0
70522.84,28660.49,5.0,0.0,32,1
39255.33,19803.97,,1.5,44,0
95258.45,34700.82,5.0,0.8,27,1
52137.82,24727.08,9.0,2.5,25,1
18180.75,24409.16,1.0,0.9,62,1
52860.07,18898.44,9.0,3.7,29,1
43555.72,24411.6,7.0,9.8,64,0
42882.06,16687.08,7.0,2.9,40,0
61833.6,13366.72,7.0,3.3,21,1
10000.0,4146.85,8.0,5.8,31,0
44364.61,27225.84,0.0,1.9,53,0
82306.76,24229.85,7.0,2.6,28,1
89163.1,29635.08,,7.3,36,0
28113.35,35606.37,1.0,8.9,48,0
10000.0,3000.0,6.0,1.3,21,1
95112.27,59407.43,5.0,3.4,52,0
22691.04,36027.91,5.0,0.7,24,1
37287.8,35974.25,,,40,0
25325.36,22214.0,8.0,5.6,45,0
47607.56,21946.64,8.0,10.6,50,0
32183.92,14566.69,8.0,10.4,42,0
75215.4,28714.51,3.0,5.2,59,0
71055.22,37341.42,3.0,7.3,45,0
10798.45,6780.65,8.0,1.0,37,1
10000.0,8826.01,1.0,8.1,63,0
15557.12,38546.9,6.0,2.2,21,1
30295.79,30897.9,2.0,5.1,27,0
67412.82,24248.01,9.0,8.2,40,1
59491.84,21906.56,3.0,,26,0
97415.52,25516.66,9.0,12.6,41,0
29910.88,18979.72,6.0,4.3,63,0
17370.92,27883.61,8.0,,29,1
49037.54,22577.02,,4.3,46,0
10000.0,14298.6,2.0,2.9,44,0
52652.05,32006.82,8.0,4.9,41,1
32403.36,29034.21,2.0,5.8,57,0
108611.48,37235.36,2.0,7.0,61,0
43588.61,20426.38,5.0,5.4,23,0
110610.64,23122.13,7.0,0.6,42,1
62862.85,39917.19,8.0,7.7,29,0
72364.34,38123.39,,3.7,28,0
62658.06,22359.23,5.0,3.8,38,0
10000.0,11126.45,5.0,3.8,54,0
91093.19,46113.18,3.0,6.7,24,0
73584.42,27811.52,,4.3,47,0
52310.68,27111.05,1.0,5.6,61,0
10000.0,3000.0,5.0,6.2,68,0
10000.0,14493.57,2.0,2.4,35,0
,40049.01,6.0,0.2,65,0
76459.47,16291.89,7.0,0.5,37,0
52520.84,23848.83,4.0,4.8,59,1
59750.82,32906.38,4.0,4.1,36,0
95324.92,39246.32,,11.1,50,0
75876.4,44923.24,0.0,4.0,20,0
70575.58,15216.53,,6.9,61,0
70723.98,38909.06,6.0,7.5,29,0
62812.27,34511.51,9.0,9.1,34,0
67917.68,33576.11,5.0,3.2,64,0
65142.42,14028.48,4.0,3.4,33,0
66945.82,42992.99,8.0,7.9,59,0
156853.61,39448.44,4.0,4.6,24,0
46797.28,10359.46,3.0,6.6,48,0
10000.0,13638.91,,0.0,56,1
17709.98,10142.61,0.0,0.1,64,0
83691.18,31066.3,8.0,6.1,18,0
61875.65,27795.74,9.0,8.7,44,1
41373.66,33905.45,2.0,5.8,22,0
,33523.45,6.0,7.6,53,0
77976.71,31763.0,6.0,5.0,69,0
66472.84,24305.15,5.0,8.2,59,0
92886.07,31682.46,,1.5,31,0
106610.58,28349.09,1.0,7.5,66,0
77755.26,22131.16,9.0,1.7,32,1
48251.34,27952.25,4.0,9.5,35,0
90529.17,32561.06,3.0,4.0,24,1
27957.69,20862.47,3.0,3.1,42,1
15005.44,19142.28,4.0,3.1,46,0
14774.57,26005.3,0.0,5.8,19,0
42470.67,29099.76,0.0,4.4,36,0
17791.15,23790.35,7.0,1.1,18,1
59996.23,24805.54,6.0,7.0,66,0
69200.86,19509.08,4.0,8.2,49,0
105117.0,22023.4,1.0,5.5,25,0
39634.18,34251.56,8.0,2.8,19,1
84161.05,37172.0,3.0,8.0,64,0
57979.39,23483.56,2.0,2.7,23,0
71172.35,21686.79,6.0,5.1,46,0
105904.67,51734.05,6.0,,56,0
74686.87,35871.9,0.0,5.5,38,0
27348.39,21152.47,1.0,2.6,54,0
16625.44,24179.69,8.0,9.5,18,0
10000.0,17645.57,,5.2,20,1
10000.0,3000.0,7.0,8.9,35,0
36987.3,21715.99,9.0,4.1,34,0
56351.29,27292.21,7.0,,43,0
50836.97,39535.58,1.0,4.4,38,0
31528.46,24007.4,5.0,8.8,57,0
10000.0,13638.51,9.0,6.6,38,1
89041.11,24028.7,1.0,7.7,64,0
,29187.94,4.0,2.8,64,1
65624.8,39867.29,1.0,8.2,50,0
,10986.78,7.0,4.9,52,1
10000.0,13985.09,3.0,5.2,45,1
36013.07,23538.06,,4.3,45,0
66838.21,14367.64,1.0,5.5,66,0
10000.0,34249.05,6.0,2.4,40,1
40507.38,24765.06,4.0,11.0,66,0
46327.84,38491.12,,0.3,46,0
37344.75,26768.1,4.0,3.4,24,0
12519.8,3503.96,0.0,5.7,34,0
45523.96,17917.19,8.0,10.8,31,0
28929.18,16302.74,9.0,4.2,26,1
10000.0,10955.77,2.0,11.0,27,0
85244.16,32345.97,8.0,3.5,20,0
79435.3,29656.28,5.0,3.3,63,1
30865.66,19851.87,1.0,8.5,28,0
32178.06,11050.6,3.0,4.7,66,0
47040.22,25846.19,7.0,6.3,31,0
75550.9,41112.5,3.0,4.1,69,0
89436.41,21367.37,1.0,3.7,50,0
,21123.75,3.0,3.7,42,0
78526.16,24628.37,5.0,5.5,30,0
53536.47,25048.88,3.0,8.0,59,0
44857.92,32711.35,8.0,9.3,29,0
13807.51,17956.14,,8.4,31,0
45238.51,29441.48,4.0,10.6,63,0
46363.14,10272.63,7.0,6.0,49,0
39514.02,24490.03,,5.5,55,0
44865.47,19773.62,7.0,6.4,54,0
,38095.57,0.0,4.1,31,0
59377.65,27998.28,9.0,6.2,31,0
78802.9,39490.5,1.0,7.7,21,0
10000.0,12590.63,3.0,2.0,19,1
39319.21,35157.73,2.0,1.8,20,1
35089.91,12971.63,6.0,0.6,54,1
67029.63,29437.39,3.0,4.1,63,0
57139.73,37202.08,,5.1,34,0
72957.4,27466.16,1.0,5.4,39,0
98182.94,41693.71,,8.1,55,0
56844.6,37160.88,9.0,4.1,55,1
48983.49,29705.23,8.0,1.7,21,1
42264.5,30090.58,2.0,9.4,25,0
10000.0,8862.67,9.0,1.3,65,1
12496.94,18020.03,2.0,5.2,33,0
10000.0,16144.73,8.0,0.8,68,1
33842.17,15715.64,,11.4,42,0
38206.42,21440.95,,11.8,23,0
101836.42,37952.55,2.0,0.3,26,0
53004.18,36623.09,2.0,8.3,62,0
54581.87,34572.14,9.0,2.9,31,0
27461.84,35961.5,8.0,,59,1
45747.41,21796.23,4.0,6.3,18,0
10000.0,3000.0,,0.7,51,1
69214.98,26092.75,2.0,6.8,30,0
37637.01,8527.4,,11.0,60,0
13496.98,15526.72,9.0,2.7,66,1
44878.31,22570.9,4.0,2.6,21,0
,24125.63,5.0,0.0,46,0
73170.47,38993.66,4.0,6.0,32,0
103912.53,44156.8,6.0,1.3,57,0
46329.86,29974.35,2.0,4.8,29,0
15771.32,16185.81,2.0,6.7,25,0
60424.94,28252.71,0.0,5.7,47,0
79335.35,37732.32,0.0,5.6,49,0
64745.75,21634.94,,5.8,24,0
53998.73,19120.89,,3.8,37,0
72007.19,26484.11,,5.6,20,0
39583.62,30586.62,7.0,6.4,67,1
51932.99,16645.99,1.0,4.5,58,0
58124.87,32024.21,8.0,9.8,60,0
10000.0,15808.37,1.0,8.5,46,0
30005.15,31907.12,,7.3,33,0
12161.32,15314.93,0.0,4.1,34,0
10000.0,3000.0,0.0,7.2,37,0
10000.0,20665.73,3.0,2.9,68,1
53088.0,26923.96,4.0,1.5,23,1
66080.95,20488.24,3.0,3.3,34,0
15881.23,18267.41,5.0,,37,1
17485.06,11879.14,6.0,6.8,51,0
62188.47,27747.86,2.0,7.2,38,0
,23611.08,8.0,5.9,52,0
61944.01,21983.04,0.0,7.8,48,0
79187.37,19773.39,8.0,1.0,30,1
44495.06,31529.76,5.0,0.0,21,1
,16842.82,3.0,4.8,50,0
40010.67,30360.89,6.0,0.0,64,1
60556.22,41691.95,7.0,4.3,36,1
15693.55,32920.72,5.0,7.6,26,1
92672.59,25276.69,1.0,4.4,52,0
101430.23,56907.69,0.0,8.8,51,0
55430.61,30368.18,3.0,9.8,32,0
99656.33,26076.68,3.0,10.6,43,0
63915.75,16743.99,1.0,8.1,53,0
47076.86,15944.3,,5.2,28,0
36492.99,34080.98,4.0,3.9,52,0
105811.54,33017.54,1.0,8.3,37,0
45477.42,22722.42,3.0,9.2,56,0
49750.62,27089.65,,,23,0
77850.68,43732.35,6.0,5.0,42,0
61479.36,25461.71,,3.9,34,0
41116.73,14456.86,1.0,1.2,52,0
78187.09,19147.03,8.0,1.3,50,0
10000.0,33338.89,7.0,5.6,67,1
47315.58,27445.96,3.0,4.2,18,0
50914.95,35743.51,5.0,7.5,19,1
45593.53,33844.04,9.0,4.2,50,1
74925.48,21211.56,6.0,3.1,22,1
,27626.57,,,42,0
46448.53,10289.71,3.0,0.0,51,1
125265.83,28939.54,,10.5,52,0
71580.51,33556.77,4.0,4.9,51,0
79719.89,43486.82,0.0,7.6,40,0
46707.61,42522.18,0.0,6.6,46,0
91502.63,30567.52,8.0,6.2,28,0
10000.0,6279.18,8.0,0.0,39,1
83745.79,17749.16,0.0,5.6,65,0
42690.67,18612.1,5.0,5.2,58,0
29682.67,32797.96,6.0,8.5,27,1
27559.94,32107.22,6.0,6.1,27,0
47612.46,38582.59,4.0,2.3,63,1
79354.74,24014.87,,4.3,68,0
13294.03,9322.08,,10.4,28,0
94907.34,37720.55,1.0,0.0,61,0
19836.85,30279.67,,6.6,34,0
39410.07,10755.27,4.0,6.9,20,0
33305.07,24128.58,3.0,0.0,26,0
51298.16,19619.56,4.0,7.5,62,0
30458.48,9417.99,9.0,2.4,62,1
32585.95,31851.53,7.0,5.0,21,1
13550.92,15064.45,,,56,0
53928.88,27470.44,,2.9,57,0
10000.0,11910.42,8.0,3.3,48,0
41148.06,34231.29,8.0,2.0,51,1
20030.37,7652.7,3.0,4.7,39,0
17739.09,5783.89,3.0,8.1,33,0
27556.16,14640.67,2.0,0.6,19,1
24171.53,20142.56,6.0,8.9,47,1
63217.63,26271.55,6.0,3.3,64,0
33273.26,18563.65,6.0,8.1,44,0
89392.84,45415.9,8.0,5.8,46,0
29482.32,15085.13,4.0,2.2,52,0
44567.94,28508.27,3.0,7.7,69,0
33775.48,7755.1,,5.3,24,0
46315.57,27423.37,0.0,3.6,24,0
49220.04,21533.54,4.0,,38,0
48492.78,10698.56,8.0,7.6,20,0
69103.64,28760.49,,5.6,47,0
51738.82,20621.01,6.0,5.3,26,0
57357.82,27962.46,,9.2,49,0
85736.03,20848.2,0.0,12.9,34,0
40995.28,18741.44,9.0,6.7,34,0
88446.94,22805.21,,,40,0
54909.57,22423.89,,2.8,34,1
10000.0,27256.7,2.0,8.0,67,0
55728.42,22952.99,4.0,1.4,66,0
92320.37,19464.07,4.0,3.5,65,0
67858.09,41510.65,9.0,1.7,55,1
46524.57,32486.56,9.0,4.0,18,1
33770.66,19884.2,0.0,2.5,21,1
98991.92,39075.82,5.0,2.6,36,1
52490.14,19601.93,7.0,2.0,27,1
14766.11,24986.02,,10.9,62,0
53582.99,32667.24,6.0,5.4,23,0
24449.89,13014.86,,4.8,29,0
10000.0,12251.67,6.0,4.5,34,0
50347.31,24028.26,,5.9,45,0
51675.67,27302.95,3.0,2.3,50,0
39659.71,32344.03,0.0,4.5,23,0
39840.31,20360.56,3.0,3.4,55,0
54097.29,26064.6,0.0,4.9,19,0
29695.35,6939.07,,10.2,57,0
16371.4,39117.43,1.0,1.2,20,1
11218.33,16980.29,4.0,3.1,53,1
38158.53,17480.31,,11.7,50,0
57833.12,26293.44,3.0,7.0,23,0
10000.0,16566.38,1.0,8.6,38,0
64691.58,41878.67,4.0,6.2,42,0
40965.81,16187.76,4.0,6.4,59,0
32203.84,23357.82,1.0,6.3,31,0
94103.89,34826.5,5.0,8.5,45,0
84838.02,39643.45,7.0,3.0,18,0
,19265.9,1.0,0.0,40,0
18939.41,9209.23,,10.0,24,0
85957.48,50485.8,6.0,3.0,47,0
19039.59,24662.26,8.0,0.8,35,1
40828.44,30072.22,1.0,5.7,68,0
,16277.43,7.0,,21,1
10000.0,17657.17,5.0,8.4,19,0
57373.88,33720.4,,1.4,48,0
24899.08,39536.54,,0.2,51,1
36077.24,35062.2,,9.2,35,0
14360.36,29060.5,1.0,6.4,63,0
81904.41,35614.06,2.0,3.8,33,0
39492.88,16399.22,9.0,2.5,34,1
50119.2,31259.46,9.0,6.7,45,0
